AÑO,DEPARTAMENTO,FECHA_ACC,DIA_SEMANA_ACC,CONDIC_METEOR,ESTADO_SUPER,TERRENO,GEOMETRIA_ACC,N_HERIDOS,N_MUERTOS,N_VICTIMAS,CLASE_ACCIDENTE,CAUSA_POSIBLE
2024,Santander,2024-01-04,Miércoles,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,No mantener distancia
2024,Antioquia,2024-01-02,Sábado,Lluvia,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2024,Boyacá,2024-03-20,Lunes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2024,Santander,2024-01-22,Viernes,Lluvia,Seca,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2024,Antioquia,2024-07-10,Viernes,Lluvia,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2024,Córdoba,2024-12-15,Lunes,Nublado,Húmeda,Plano,Curva,1,0,1,Colisión,No mantener distancia
2024,Córdoba,2024-06-08,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2024,Boyacá,2024-04-04,Viernes,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2024,Córdoba,2024-06-27,Lunes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Boyacá,2024-03-17,Miércoles,Nublado,Seca,Montañoso,Recta,2,1,3,Colisión,Exceso de velocidad
2024,Antioquia,2024-02-02,Jueves,Nublado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,Inexperiencia
2024,Cundinamarca,2024-12-09,Martes,Lluvia,Seca,Plano,Recta,1,0,1,Colisión,Exceso de velocidad
2024,Cundinamarca,2024-11-02,Domingo,Lluvia,Seca,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Cundinamarca,2024-02-02,Jueves,Soleado,Seca,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2024,Cundinamarca,2024-03-23,Jueves,Nublado,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2024,Boyacá,2024-09-20,Jueves,Soleado,Seca,Plano,Curva,2,1,3,Volcamiento,Inexperiencia
2024,Santander,2024-06-05,Miércoles,Lluvia,Seca,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2024,Boyacá,2024-01-24,Viernes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2024,Córdoba,2024-02-22,Martes,Soleado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Antioquia,2024-07-04,Miércoles,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Volcamiento,Exceso de velocidad
2024,Antioquia,2024-01-03,Jueves,Lluvia,Seca,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2024,Cundinamarca,2024-07-08,Viernes,Lluvia,Húmeda,Plano,Recta,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-04-13,Domingo,Soleado,Seca,Plano,Curva,2,0,2,Atropello,Exceso de velocidad
2024,Santander,2024-04-24,Miércoles,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2024,Santander,2024-04-25,Jueves,Soleado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Inexperiencia
2024,Antioquia,2024-09-05,Sábado,Soleado,Seca,Plano,Curva,0,0,0,Colisión,No mantener distancia
2024,Cundinamarca,2024-03-23,Viernes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2024,Cundinamarca,2024-06-22,Sábado,Nublado,Seca,Montañoso,Recta,1,0,1,Atropello,No mantener distancia
2024,Cundinamarca,2024-06-24,Jueves,Soleado,Húmeda,Plano,Recta,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-04-09,Jueves,Lluvia,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Antioquia,2024-03-05,Lunes,Lluvia,Húmeda,Montañoso,Curva,0,1,1,Colisión,No mantener distancia
2024,Santander,2024-05-23,Domingo,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2024,Antioquia,2024-04-12,Domingo,Lluvia,Húmeda,Plano,Curva,2,0,2,Colisión,No mantener distancia
2024,Santander,2024-09-18,Jueves,Soleado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Antioquia,2024-11-04,Lunes,Soleado,Húmeda,Plano,Curva,1,0,1,Atropello,Inexperiencia
2024,Antioquia,2024-03-20,Viernes,Lluvia,Húmeda,Plano,Recta,1,0,1,Atropello,No mantener distancia
2024,Cundinamarca,2024-12-02,Lunes,Soleado,Seca,Montañoso,Recta,1,0,1,Volcamiento,Inexperiencia
2024,Córdoba,2024-10-05,Jueves,Nublado,Húmeda,Plano,Recta,3,0,3,Colisión,Exceso de velocidad
2024,Santander,2024-07-19,Domingo,Nublado,Seca,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Boyacá,2024-02-23,Sábado,Nublado,Seca,Montañoso,Recta,1,0,1,Colisión,Exceso de velocidad
2024,Santander,2024-12-28,Sábado,Soleado,Seca,Plano,Curva,1,0,1,Volcamiento,No mantener distancia
2024,Cundinamarca,2024-05-16,Miércoles,Soleado,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Santander,2024-05-11,Jueves,Lluvia,Húmeda,Montañoso,Curva,0,1,1,Volcamiento,Exceso de velocidad
2024,Santander,2024-04-24,Viernes,Soleado,Húmeda,Montañoso,Recta,1,0,1,Atropello,No mantener distancia
2024,Córdoba,2024-05-04,Lunes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2024,Cundinamarca,2024-11-27,Lunes,Soleado,Seca,Montañoso,Curva,1,1,2,Volcamiento,Inexperiencia
2024,Antioquia,2024-08-20,Domingo,Soleado,Seca,Plano,Recta,0,0,0,Colisión,No mantener distancia
2024,Antioquia,2024-04-05,Domingo,Lluvia,Seca,Montañoso,Curva,1,0,1,Colisión,Inexperiencia
2024,Cundinamarca,2024-01-17,Viernes,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-12-18,Lunes,Soleado,Húmeda,Montañoso,Curva,3,1,4,Colisión,Inexperiencia
2024,Córdoba,2024-10-02,Sábado,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2024,Córdoba,2024-06-15,Viernes,Soleado,Seca,Montañoso,Recta,2,0,2,Colisión,Inexperiencia
2024,Santander,2024-04-17,Jueves,Lluvia,Húmeda,Plano,Recta,1,0,1,Atropello,Exceso de velocidad
2024,Antioquia,2024-08-06,Lunes,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Boyacá,2024-04-20,Domingo,Lluvia,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Antioquia,2024-02-25,Lunes,Nublado,Seca,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Antioquia,2024-05-11,Miércoles,Nublado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2024,Santander,2024-12-11,Lunes,Nublado,Seca,Montañoso,Recta,2,0,2,Atropello,Inexperiencia
2024,Cundinamarca,2024-10-22,Martes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2024,Antioquia,2024-04-27,Martes,Soleado,Seca,Plano,Curva,0,1,1,Colisión,Inexperiencia
2024,Cundinamarca,2024-11-23,Lunes,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
2024,Córdoba,2024-01-24,Domingo,Soleado,Seca,Montañoso,Recta,1,0,1,Volcamiento,No mantener distancia
2024,Córdoba,2024-06-20,Lunes,Soleado,Seca,Plano,Recta,0,0,0,Atropello,No mantener distancia
2024,Antioquia,2024-01-06,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Córdoba,2024-07-02,Viernes,Soleado,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2024,Antioquia,2024-10-28,Jueves,Soleado,Seca,Plano,Recta,1,0,1,Colisión,Exceso de velocidad
2024,Cundinamarca,2024-01-05,Viernes,Lluvia,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Boyacá,2024-11-21,Domingo,Nublado,Seca,Plano,Curva,2,0,2,Volcamiento,No mantener distancia
2024,Córdoba,2024-02-12,Miércoles,Soleado,Húmeda,Montañoso,Curva,2,0,2,Colisión,Exceso de velocidad
2024,Cundinamarca,2024-09-27,Lunes,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2024,Boyacá,2024-01-22,Lunes,Lluvia,Seca,Plano,Curva,3,0,3,Volcamiento,No mantener distancia
2024,Córdoba,2024-11-23,Sábado,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Santander,2024-12-08,Jueves,Lluvia,Seca,Plano,Recta,1,1,2,Volcamiento,No mantener distancia
2024,Boyacá,2024-08-14,Sábado,Soleado,Seca,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2024,Santander,2024-07-26,Sábado,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2024,Boyacá,2024-10-27,Domingo,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2024,Antioquia,2024-07-25,Martes,Lluvia,Seca,Plano,Recta,0,0,0,Atropello,No mantener distancia
2024,Santander,2024-09-01,Jueves,Soleado,Húmeda,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2024,Boyacá,2024-07-09,Jueves,Soleado,Húmeda,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Santander,2024-05-03,Sábado,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Santander,2024-07-01,Lunes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2024,Santander,2024-10-18,Lunes,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,No mantener distancia
2024,Antioquia,2024-03-23,Jueves,Soleado,Seca,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Boyacá,2024-10-09,Sábado,Soleado,Seca,Plano,Curva,1,0,1,Colisión,No mantener distancia
2024,Cundinamarca,2024-03-23,Sábado,Soleado,Seca,Montañoso,Curva,1,1,2,Colisión,No mantener distancia
2024,Cundinamarca,2024-09-15,Sábado,Nublado,Seca,Plano,Recta,0,0,0,Atropello,Inexperiencia
2024,Córdoba,2024-07-14,Domingo,Lluvia,Seca,Montañoso,Curva,2,0,2,Colisión,Exceso de velocidad
2024,Boyacá,2024-07-18,Lunes,Lluvia,Húmeda,Montañoso,Recta,2,0,2,Colisión,No mantener distancia
2024,Córdoba,2024-01-21,Viernes,Soleado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-05-12,Domingo,Lluvia,Seca,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2024,Boyacá,2024-11-13,Martes,Soleado,Húmeda,Plano,Curva,1,1,2,Colisión,Exceso de velocidad
2024,Antioquia,2024-03-06,Miércoles,Soleado,Húmeda,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2024,Santander,2024-04-04,Miércoles,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2024,Boyacá,2024-01-05,Sábado,Nublado,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2024,Boyacá,2024-01-16,Lunes,Nublado,Seca,Montañoso,Curva,0,1,1,Colisión,Inexperiencia
2024,Córdoba,2024-04-26,Viernes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2024,Cundinamarca,2024-03-26,Jueves,Soleado,Húmeda,Plano,Curva,1,0,1,Atropello,Exceso de velocidad
2024,Córdoba,2024-09-15,Viernes,Soleado,Húmeda,Montañoso,Curva,3,1,4,Volcamiento,No mantener distancia
2024,Santander,2024-06-02,Miércoles,Soleado,Seca,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Santander,2024-09-13,Martes,Nublado,Seca,Montañoso,Curva,1,0,1,Volcamiento,No mantener distancia
2024,Córdoba,2024-02-14,Martes,Soleado,Seca,Plano,Curva,2,0,2,Atropello,Inexperiencia
2024,Antioquia,2024-07-22,Lunes,Soleado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2024,Cundinamarca,2024-03-13,Lunes,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,Inexperiencia
2024,Córdoba,2024-05-24,Sábado,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,No mantener distancia
2024,Cundinamarca,2024-03-14,Miércoles,Nublado,Seca,Montañoso,Curva,0,1,1,Volcamiento,Inexperiencia
2024,Córdoba,2024-09-08,Miércoles,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Antioquia,2024-07-01,Viernes,Lluvia,Húmeda,Plano,Curva,1,0,1,Atropello,No mantener distancia
2024,Cundinamarca,2024-03-13,Miércoles,Nublado,Húmeda,Plano,Curva,2,0,2,Volcamiento,Inexperiencia
2024,Córdoba,2024-10-10,Martes,Soleado,Húmeda,Montañoso,Recta,0,1,1,Colisión,No mantener distancia
2024,Boyacá,2024-04-17,Jueves,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Atropello,Exceso de velocidad
2024,Antioquia,2024-05-16,Martes,Nublado,Seca,Plano,Recta,0,0,0,Atropello,Inexperiencia
2024,Cundinamarca,2024-10-11,Miércoles,Nublado,Seca,Montañoso,Curva,1,0,1,Atropello,Exceso de velocidad
2024,Santander,2024-08-18,Viernes,Soleado,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2024,Santander,2024-10-09,Domingo,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,Inexperiencia
2024,Antioquia,2024-05-14,Domingo,Soleado,Húmeda,Plano,Curva,2,0,2,Volcamiento,Exceso de velocidad
2024,Córdoba,2024-04-22,Domingo,Lluvia,Seca,Plano,Recta,1,0,1,Colisión,No mantener distancia
2024,Córdoba,2024-04-14,Martes,Lluvia,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-09-23,Jueves,Soleado,Húmeda,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Antioquia,2024-03-24,Miércoles,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Antioquia,2024-02-13,Domingo,Soleado,Seca,Montañoso,Recta,0,0,0,Colisión,No mantener distancia
2024,Cundinamarca,2024-11-26,Sábado,Nublado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2024,Santander,2024-06-11,Sábado,Nublado,Húmeda,Plano,Curva,0,0,0,Colisión,No mantener distancia
2024,Antioquia,2024-09-20,Viernes,Nublado,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Antioquia,2024-06-03,Martes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Cundinamarca,2024-03-17,Viernes,Lluvia,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2024,Córdoba,2024-08-28,Miércoles,Nublado,Seca,Montañoso,Curva,0,1,1,Colisión,Inexperiencia
2024,Córdoba,2024-11-16,Viernes,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Córdoba,2024-06-20,Sábado,Soleado,Húmeda,Plano,Curva,1,0,1,Colisión,Exceso de velocidad
2024,Córdoba,2024-02-26,Martes,Soleado,Húmeda,Plano,Recta,1,0,1,Colisión,Inexperiencia
2024,Cundinamarca,2024-01-13,Lunes,Lluvia,Húmeda,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Santander,2024-11-01,Jueves,Nublado,Seca,Plano,Curva,0,0,0,Atropello,No mantener distancia
2024,Antioquia,2024-08-06,Sábado,Nublado,Seca,Plano,Curva,0,0,0,Colisión,Inexperiencia
2024,Córdoba,2024-10-03,Lunes,Nublado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2024,Boyacá,2024-12-17,Miércoles,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2024,Santander,2024-10-05,Domingo,Lluvia,Seca,Plano,Recta,0,0,0,Atropello,Inexperiencia
2024,Córdoba,2024-02-17,Domingo,Soleado,Húmeda,Montañoso,Recta,1,0,1,Volcamiento,No mantener distancia
2024,Cundinamarca,2024-06-18,Martes,Lluvia,Seca,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Santander,2024-06-08,Miércoles,Nublado,Húmeda,Montañoso,Curva,1,0,1,Colisión,Inexperiencia
2024,Santander,2024-05-23,Lunes,Nublado,Seca,Plano,Recta,2,0,2,Volcamiento,No mantener distancia
2024,Córdoba,2024-07-10,Martes,Nublado,Húmeda,Montañoso,Recta,1,0,1,Atropello,No mantener distancia
2024,Antioquia,2024-09-11,Viernes,Lluvia,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2024,Córdoba,2024-06-27,Sábado,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Cundinamarca,2024-06-23,Viernes,Lluvia,Seca,Plano,Recta,0,0,0,Volcamiento,Exceso de velocidad
2024,Santander,2024-02-25,Viernes,Nublado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Cundinamarca,2024-10-08,Domingo,Soleado,Seca,Plano,Curva,1,0,1,Volcamiento,Inexperiencia
2024,Santander,2024-05-25,Lunes,Lluvia,Seca,Montañoso,Curva,1,1,2,Atropello,Inexperiencia
2024,Boyacá,2024-08-17,Viernes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2024,Antioquia,2024-08-09,Martes,Soleado,Húmeda,Plano,Curva,0,0,0,Atropello,No mantener distancia
2024,Cundinamarca,2024-04-24,Sábado,Soleado,Seca,Plano,Recta,2,0,2,Atropello,Inexperiencia
2024,Antioquia,2024-05-26,Martes,Lluvia,Húmeda,Plano,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Santander,2024-01-19,Martes,Soleado,Seca,Plano,Recta,0,0,0,Atropello,No mantener distancia
2024,Santander,2024-08-28,Miércoles,Lluvia,Húmeda,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2024,Santander,2024-01-08,Viernes,Nublado,Húmeda,Plano,Recta,0,0,0,Atropello,Inexperiencia
2024,Córdoba,2024-08-05,Viernes,Nublado,Seca,Plano,Curva,1,0,1,Volcamiento,Exceso de velocidad
2024,Santander,2024-08-25,Lunes,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-04-09,Sábado,Nublado,Húmeda,Plano,Curva,0,0,0,Atropello,Inexperiencia
2024,Antioquia,2024-05-04,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Córdoba,2024-06-15,Domingo,Nublado,Húmeda,Plano,Recta,0,0,0,Volcamiento,No mantener distancia
2024,Cundinamarca,2024-02-22,Martes,Soleado,Seca,Montañoso,Recta,1,0,1,Atropello,Inexperiencia
2024,Boyacá,2024-06-21,Miércoles,Nublado,Seca,Plano,Recta,2,0,2,Atropello,Inexperiencia
2024,Santander,2024-01-13,Jueves,Nublado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-02-02,Sábado,Nublado,Húmeda,Montañoso,Curva,2,0,2,Volcamiento,Exceso de velocidad
2024,Santander,2024-08-14,Martes,Soleado,Húmeda,Plano,Curva,3,0,3,Volcamiento,Exceso de velocidad
2024,Santander,2024-03-01,Domingo,Lluvia,Seca,Montañoso,Recta,0,0,0,Volcamiento,Inexperiencia
2024,Santander,2024-12-21,Martes,Soleado,Húmeda,Plano,Recta,2,0,2,Colisión,Exceso de velocidad
2024,Santander,2024-06-04,Sábado,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2024,Santander,2024-05-25,Martes,Soleado,Húmeda,Plano,Recta,1,0,1,Atropello,Exceso de velocidad
2024,Córdoba,2024-12-03,Domingo,Lluvia,Húmeda,Montañoso,Curva,1,1,2,Colisión,Exceso de velocidad
2024,Antioquia,2024-08-11,Martes,Soleado,Húmeda,Montañoso,Curva,1,0,1,Colisión,No mantener distancia
2024,Antioquia,2024-07-12,Miércoles,Lluvia,Seca,Montañoso,Recta,0,0,0,Colisión,Inexperiencia
2024,Boyacá,2024-09-15,Miércoles,Soleado,Húmeda,Plano,Recta,0,0,0,Colisión,No mantener distancia
2024,Cundinamarca,2024-02-21,Jueves,Soleado,Húmeda,Montañoso,Recta,0,1,1,Colisión,No mantener distancia
2024,Antioquia,2024-05-10,Domingo,Nublado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Córdoba,2024-02-14,Miércoles,Nublado,Húmeda,Montañoso,Curva,1,0,1,Colisión,Exceso de velocidad
2024,Cundinamarca,2024-04-13,Viernes,Lluvia,Seca,Plano,Curva,0,0,0,Atropello,Exceso de velocidad
2024,Cundinamarca,2024-03-04,Sábado,Soleado,Húmeda,Plano,Recta,0,1,1,Colisión,No mantener distancia
2024,Boyacá,2024-03-09,Jueves,Nublado,Seca,Montañoso,Curva,0,0,0,Atropello,No mantener distancia
2024,Córdoba,2024-06-14,Miércoles,Lluvia,Seca,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2024,Antioquia,2024-08-15,Lunes,Soleado,Húmeda,Plano,Recta,1,0,1,Colisión,No mantener distancia
2024,Cundinamarca,2024-05-24,Jueves,Soleado,Seca,Montañoso,Curva,2,0,2,Colisión,Inexperiencia
2024,Cundinamarca,2024-06-13,Viernes,Soleado,Seca,Montañoso,Curva,2,0,2,Volcamiento,Exceso de velocidad
2024,Córdoba,2024-10-24,Miércoles,Nublado,Húmeda,Plano,Recta,0,0,0,Atropello,No mantener distancia
2024,Boyacá,2024-02-13,Viernes,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,Exceso de velocidad
2024,Santander,2024-08-09,Miércoles,Nublado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2024,Santander,2024-11-28,Viernes,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2024,Cundinamarca,2024-08-02,Lunes,Soleado,Húmeda,Plano,Recta,1,0,1,Atropello,No mantener distancia
2024,Boyacá,2024-11-05,Sábado,Lluvia,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2024,Cundinamarca,2024-08-19,Jueves,Soleado,Seca,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Córdoba,2024-07-13,Viernes,Soleado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2024,Santander,2024-09-02,Domingo,Nublado,Húmeda,Plano,Recta,1,0,1,Atropello,Inexperiencia
2024,Antioquia,2024-05-12,Miércoles,Lluvia,Seca,Plano,Curva,1,1,2,Volcamiento,Exceso de velocidad
2024,Boyacá,2024-07-20,Sábado,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Inexperiencia
2024,Santander,2024-10-23,Jueves,Soleado,Húmeda,Plano,Curva,0,0,0,Colisión,Inexperiencia
2024,Cundinamarca,2024-05-20,Lunes,Lluvia,Húmeda,Montañoso,Recta,1,1,2,Volcamiento,Inexperiencia
2024,Santander,2024-10-03,Sábado,Soleado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2024,Córdoba,2024-10-07,Viernes,Lluvia,Húmeda,Plano,Recta,0,0,0,Colisión,Exceso de velocidad
2024,Santander,2024-10-27,Domingo,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2024,Córdoba,2024-08-02,Viernes,Soleado,Seca,Montañoso,Recta,0,0,0,Volcamiento,No mantener distancia
2024,Cundinamarca,2024-02-19,Martes,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Inexperiencia
2024,Antioquia,2024-02-17,Martes,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Boyacá,2024-08-21,Sábado,Soleado,Seca,Montañoso,Curva,0,1,1,Atropello,Inexperiencia
2024,Santander,2024-01-05,Domingo,Nublado,Húmeda,Plano,Curva,0,0,0,Volcamiento,Exceso de velocidad
2024,Antioquia,2024-11-17,Martes,Nublado,Húmeda,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2024,Cundinamarca,2024-12-10,Lunes,Soleado,Húmeda,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2024,Córdoba,2024-05-24,Martes,Nublado,Seca,Montañoso,Recta,0,0,0,Atropello,No mantener distancia
2024,Boyacá,2024-10-05,Miércoles,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Boyacá,2024-12-10,Martes,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2024,Córdoba,2024-04-13,Martes,Lluvia,Húmeda,Plano,Curva,0,1,1,Atropello,No mantener distancia
2024,Antioquia,2024-10-07,Lunes,Soleado,Húmeda,Montañoso,Curva,1,1,2,Atropello,Exceso de velocidad
2024,Cundinamarca,2024-07-09,Miércoles,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,Inexperiencia
2024,Boyacá,2024-08-10,Sábado,Nublado,Húmeda,Plano,Curva,2,1,3,Colisión,Exceso de velocidad
2024,Córdoba,2024-01-03,Lunes,Nublado,Húmeda,Plano,Curva,0,0,0,Colisión,Exceso de velocidad
2024,Córdoba,2024-01-08,Sábado,Lluvia,Húmeda,Plano,Curva,1,0,1,Atropello,No mantener distancia
2024,Cundinamarca,2024-06-01,Miércoles,Nublado,Húmeda,Montañoso,Curva,0,0,0,Volcamiento,Exceso de velocidad
2024,Antioquia,2024-05-02,Jueves,Soleado,Seca,Montañoso,Curva,0,0,0,Volcamiento,No mantener distancia
2024,Boyacá,2024-11-19,Domingo,Soleado,Seca,Montañoso,Curva,0,0,0,Colisión,No mantener distancia
2024,Cundinamarca,2024-06-10,Miércoles,Soleado,Húmeda,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-09-12,Lunes,Nublado,Seca,Montañoso,Curva,0,0,0,Colisión,Inexperiencia
2024,Antioquia,2024-01-05,Miércoles,Nublado,Seca,Plano,Recta,0,0,0,Atropello,Exceso de velocidad
2024,Córdoba,2024-01-26,Lunes,Soleado,Seca,Plano,Curva,0,0,0,Atropello,Inexperiencia
2024,Santander,2024-12-22,Martes,Lluvia,Seca,Plano,Recta,0,1,1,Colisión,Exceso de velocidad
2024,Cundinamarca,2024-03-28,Domingo,Lluvia,Húmeda,Plano,Recta,1,0,1,Colisión,Exceso de velocidad
2024,Boyacá,2024-08-02,Martes,Lluvia,Seca,Plano,Curva,1,0,1,Atropello,No mantener distancia
2024,Cundinamarca,2024-11-13,Miércoles,Lluvia,Húmeda,Montañoso,Curva,1,0,1,Atropello,Inexperiencia
2024,Córdoba,2024-04-07,Viernes,Soleado,Seca,Montañoso,Curva,0,0,0,Atropello,Exceso de velocidad
2024,Santander,2024-10-07,Domingo,Nublado,Seca,Montañoso,Recta,0,0,0,Colisión,Exceso de velocidad
2024,Boyacá,2024-07-27,Martes,Lluvia,Seca,Montañoso,Recta,1,0,1,Colisión,Inexperiencia
2024,Antioquia,2024-04-10,Viernes,Soleado,Seca,Plano,Curva,1,0,1,Colisión,Exceso de velocidad
2024,Santander,2024-10-09,Miércoles,Nublado,Seca,Plano,Recta,1,0,1,Volcamiento,No mantener distancia
